,phone_num
16913,01036788739
16914,01051289501
16915,01010852839
16916,01009659105
16917,01081438605
16918,01008790321
16919,01078148032
16920,01054827518
16921,01041574129
16922,01030518357
16923,01068958239
16924,01074122483
16925,01008948027
16926,01001341594
16927,01056783590
16928,01075965410
16929,01069834638
16930,01068539164
16931,01008256920
16932,01079526720
16933,01042719046
16934,01035016471
16935,01086148670
16936,01041526978
16937,01028395136
16938,01009470126
16939,01071040138
16940,01016392651
16941,01016570316
16942,01086753980
16943,01073617265
16944,01089469172
16945,01002989628
16946,01023958912
16947,01028606725
16948,01004212963
16949,01060928410
16950,01019762014
16951,01080612516
16952,01013247319
16953,01097466914
16954,01021368413
16955,01012796723
16956,01019647360
16957,01004733852
16958,01023806714
16959,01073894753
16960,01080533649
16961,01037957593
16962,01096244907
16963,01086173854
16964,01078193864
16965,01096100739
16966,01091858241
16967,01097368064
16968,01065317514
16969,01032978643
16970,01013485239
16971,01023182083
16972,01049154607
16973,01029385439
16974,01089765981
16975,01035913805
16976,01006177093
16977,01021737564
16978,01081343816
16979,01054822084
16980,01083590519
16981,01025840912
16982,01085430893
16983,01090233741
16984,01061952759
16985,01065828149
16986,01072933951
16987,01056177893
16988,01016537518
16989,01060943108
16990,01075866057
16991,01085317145
16992,01084179735
16993,01026785607
16994,01020492179
16995,01060898360
16996,01018241479
16997,01091823217
16998,01091464851
16999,01050388741
17000,01035123974
17001,01023066189
17002,01059421397
17003,01072460178
17004,01078091203
17005,01089763815
17006,01053160473
17007,01029407462
17008,01018241952
17009,01069515236
17010,01041285713
17011,01090353157
17012,01092678071
17013,01041876840
17014,01078641386
17015,01062156719
17016,01035817083
17017,01035420973
17018,01050893217
17019,01097628751
17020,01049182850
17021,01028616238
17022,01045134859
17023,01098657185
17024,01085164903
17025,01093250752
17026,01046235463
17027,01057048435
17028,01005485819
17029,01018503890
17030,01006342369
17031,01032483981
17032,01003656528
17033,01053244185
17034,01072652587
17035,01093054037
17036,01083706170
17037,01025895279
17038,01084037538
17039,01051739480
17040,01083927180
17041,01071959604
17042,01014675380
17043,01047386345
17044,01061799450
17045,01035148976
17046,01082605982
17047,01049080362
17048,01080622014
17049,01013429016
17050,01068702693
17051,01004283217
17052,01004133172
17053,01050413295
17054,01047316831
17055,01093746247
17056,01032803896
17057,01089209084
17058,01004311702
17059,01021674670
17060,01059700897
17061,01036799750
17062,01015028150
17063,01019430693
17064,01063106720
17065,01052367315
17066,01094614186
17067,01078946309
17068,01086523975
17069,01098368041
17070,01065202850
17071,01072162098
17072,01054369304
17073,01051020359
17074,01037201498
17075,01060194921
17076,01059481463
17077,01079135316
17078,01064954628
17079,01015985967
17080,01058962947
17081,01078141642
17082,01068970237
17083,01004791765
17084,01010587140
17085,01060527928
17086,01058936308
17087,01063578913
17088,01017899135
17089,01018943467
17090,01026106342
17091,01028905903
17092,01040621457
17093,01067207253
17094,01053483296
17095,01008963791
17096,01061399032
17097,01040320918
17098,01085493297
17099,01043174071
17100,01049762763
17101,01040515180
17102,01094730296
17103,01021647968
17104,01067040812
17105,01052103941
17106,01010579541
17107,01098373284
17108,01062344507
17109,01058610597
17110,01026518972
17111,01072940147
17112,01059708256
17113,01083716928
17114,01059466809
17115,01012380963
17116,01046593402
17117,01060171097
17118,01028360284
17119,01023912863
17120,01019474239
17121,01049029035
17122,01016242374
17123,01073249584
17124,01025193281
17125,01047393408
17126,01058348275
17127,01027067930
17128,01082618326
17129,01012875482
17130,01072868013
17131,01087012601
17132,01050833421
17133,01074634396
17134,01021086138
17135,01074305321
17136,01001526591
17137,01060389406
17138,01002348142
17139,01039186395
17140,01076958213
17141,01068301348
17142,01021450239
17143,01017322051
17144,01091829203
17145,01037568765
17146,01003494820
17147,01069750853
17148,01016392437
17149,01032083875
17150,01046923260
17151,01090540142
17152,01096575827
17153,01084028173
17154,01075083852
17155,01065873072
17156,01041898592
17157,01010623142
17158,01043893247
17159,01087900719
17160,01010953895
17161,01038060356
17162,01013953406
17163,01007254928
17164,01013405492
17165,01007463820
17166,01051986723
17167,01029079867
17168,01085765824
17169,01049860216
17170,01048105043
17171,01051604571
17172,01024602135
17173,01035898675
17174,01001853980
17175,01001527613
17176,01060318579
17177,01026953658
17178,01039753459
17179,01078501327
17180,01031060279
17181,01067496312
17182,01078920531
17183,01045206704
17184,01017345910
17185,01026746517
17186,01017901853
17187,01030970967
17188,01083254371
17189,01060478653
17190,01084960632
17191,01085396970
17192,01016240685
17193,01002617491
17194,01078157510
17195,01097610867
17196,01025182608
17197,01093620951
17198,01093544710
17199,01064516945
17200,01057641078
17201,01012360178
17202,01082670389
17203,01027099612
17204,01089606251
17205,01051290891
17206,01037921506
17207,01012967319
17208,01013570539
17209,01084764561
17210,01090375910
17211,01014969710
17212,01064287980
17213,01058108152
17214,01072956521
17215,01061494602
17216,01062135783
17217,01062754852
17218,01050438630
17219,01076141890
17220,01078302714
17221,01062187208
17222,01052712740
17223,01074196548
17224,01017286289
17225,01079680379
17226,01038765328
17227,01041067850
17228,01005714831
17229,01036822495
17230,01094872850
17231,01037187603
17232,01089203045
17233,01003129371
17234,01081307598
17235,01030981856
17236,01017835481
17237,01001549675
17238,01051672431
17239,01051781432
17240,01053926984
17241,01065234985
17242,01074254389
17243,01016745872
17244,01004850678
17245,01021085170
17246,01023064752
17247,01041872163
17248,01059604018
17249,01082946379
17250,01096486483
17251,01019488234
17252,01071958306
17253,01071936314
17254,01049675297
17255,01050935784
17256,01026706425
17257,01027340712
17258,01007827926
17259,01060575641
17260,01047198307
17261,01029144072
17262,01012406208
17263,01089212641
17264,01096107024
17265,01004965483
17266,01041290436
17267,01069730872
17268,01027011847
17269,01050795947
17270,01080163856
17271,01074313250
17272,01007353420
17273,01064810731
17274,01029168942
17275,01030260627
17276,01043200987
17277,01030954190
17278,01079824536
17279,01071343964
17280,01097610236
17281,01028304890
17282,01097600864
17283,01084017021
17284,01081936807
17285,01014031740
17286,01072643710
17287,01030486731
17288,01008271852
17289,01019288501
17290,01065707863
17291,01071261478
17292,01092458259
17293,01012076957
17294,01058618579
17295,01067913870
17296,01036785286
17297,01096342586
17298,01079230963
17299,01089414073
17300,01058920159
17301,01017280419
17302,01023540187
17303,01039521578
17304,01027657892
17305,01081641867
17306,01050478321
17307,01030914619
17308,01039622743
17309,01084508594
17310,01038057291
17311,01048394930
17312,01065176538
17313,01002493468
17314,01081209860
17315,01056194301
17316,01006543825
17317,01079462398
17318,01069545376
17319,01018063591
17320,01024168751
17321,01007587413
17322,01079032734
17323,01086428360
17324,01070145231
17325,01018457832
17326,01046734732
17327,01015945964
17328,01084729384
17329,01012482917
17330,01083248916
17331,01015383297
17332,01032602795
17333,01061245410
17334,01053965361
17335,01013586239
17336,01085731276
17337,01079243928
17338,01062390359
17339,01041382715
17340,01005321405
17341,01086512914
17342,01082571786
17343,01091747941
17344,01059468354
17345,01081633125
17346,01070539037
17347,01034950938
17348,01034126519
17349,01084079120
17350,01090421790
17351,01075200965
17352,01062407420
17353,01059135069
17354,01013691549
17355,01038275423
17356,01094059685
17357,01047165163
17358,01085069350
17359,01012500243
17360,01063141578
17361,01050696905
17362,01084694150
17363,01079625629
17364,01013489714
17365,01015287249
17366,01039717214
17367,01086059582
17368,01087606812
17369,01006739461
17370,01068312830
17371,01003413851
17372,01009350968
17373,01052960456
17374,01095102951
17375,01067159853
17376,01025764326
17377,01038470671
17378,01019573196
17379,01084091028
17380,01060341569
17381,01001363140
17382,01091288230
17383,01026371432
17384,01052646084
17385,01064876509
17386,01064721837
17387,01097536342
17388,01076836724
17389,01019622408
17390,01004157648
17391,01082495274
17392,01038267854
17393,01032859480
17394,01029063125
17395,01095749678
17396,01094760562
17397,01095362487
17398,01043714918
17399,01060737201
17400,01091280264
17401,01017890318
17402,01068202349
17403,01065878251
17404,01065188172
17405,01087245483
17406,01091232154
17407,01096150716
17408,01009380134
17409,01057492769
17410,01059025096
17411,01049870249
17412,01037495478
17413,01028696498
17414,01038624682
17415,01020769516
17416,01037647235
17417,01091486308
17418,01089170517
17419,01063487310
17420,01073615478
17421,01010627542
17422,01017580349
17423,01074580912
17424,01032141509
17425,01016595327
17426,01097419024
17427,01071699053
17428,01026904327
17429,01056473540
17430,01015724920
17431,01029803782
17432,01017437543
17433,01012507809
17434,01075824251
17435,01016599617
17436,01003250972
17437,01084374638
17438,01096137183
17439,01063078056
17440,01021939758
17441,01087126318
17442,01051088194
17443,01067480925
17444,01010477824
17445,01006846134
17446,01086355417
17447,01073204563
17448,01058012751
17449,01001426124
17450,01045927031
17451,01025389062
17452,01013927205
17453,01012948745
17454,01086159136
17455,01040874375
17456,01024037689
17457,01085027538
17458,01056733695
17459,01015748516
17460,01012879083
17461,01082632389
17462,01059233298
17463,01084715607
17464,01027340245
17465,01069011867
17466,01074196173
17467,01039457162
17468,01002159165
17469,01047138136
17470,01024957853
17471,01087917568
17472,01072032741
17473,01061800164
17474,01029433519
17475,01029639207
17476,01020815678
17477,01025784917
17478,01036540529
17479,01087361259
17480,01021598041
17481,01052073596
17482,01056388426
17483,01035916851
17484,01015490867
17485,01051649378
17486,01046108906
17487,01038274068
17488,01037148064
17489,01070265437
17490,01068931687
17491,01070935128
17492,01048091906
17493,01074182574
17494,01095628970
17495,01084952415
17496,01032017659
17497,01034202819
17498,01056799734
17499,01074268452
17500,01039522867
17501,01042904396
17502,01030763521
17503,01029076830
17504,01009149084
17505,01053841043
17506,01041795239
17507,01019460938
17508,01016238930
17509,01087023156
17510,01003864219
17511,01038411938
17512,01073017509
17513,01049136237
17514,01067896425
17515,01059369471
17516,01073169864
17517,01009326023
17518,01036504589
17519,01093121029
17520,01073822517
17521,01025130623
17522,01034700983
17523,01086199302
17524,01052816792
17525,01086949368
17526,01018273547
17527,01085040512
17528,01054620514
17529,01098731876
17530,01015936342
17531,01016842405
17532,01031896734
17533,01067131038
17534,01001472901
17535,01092172067
17536,01014081295
17537,01053426918
17538,01008528370
17539,01019421460
17540,01071846253
17541,01063895214
17542,01008634071
17543,01039203624
17544,01014387540
17545,01065028654
17546,01076582384
17547,01039256490
17548,01017805180
17549,01074539674
17550,01050173409
17551,01091821938
17552,01026407083
17553,01018432693
17554,01062398530
17555,01056901354
17556,01012044695
17557,01047505834
17558,01085647945
17559,01078469485
17560,01093429147
17561,01092539584
17562,01001653648
17563,01089269472
17564,01094784081
17565,01060236145
17566,01008678709
17567,01090534312
17568,01005212069
17569,01035042437
17570,01069142384
17571,01030854721
17572,01089047504
17573,01073696419
17574,01072490935
17575,01094264729
17576,01034281589
17577,01058711904
17578,01092453856
17579,01082451923
17580,01014879053
17581,01026833640
17582,01045370798
17583,01037283207
17584,01049825261
17585,01041606238
17586,01030862051
17587,01070536813
17588,01015800154
17589,01070237926
17590,01081231483
17591,01045711245
17592,01042364708
17593,01062537601
17594,01047939713
17595,01083926403
17596,01096259840
17597,01085977461
17598,01085646251
17599,01090355904
17600,01030946829
17601,01072352013
17602,01014976927
17603,01001433627
17604,01032598645
17605,01036059563
17606,01003418695
17607,01098121647
17608,01026454976
17609,01075408670
17610,01038953205
17611,01048127826
17612,01019244680
17613,01014359672
17614,01006826410
17615,01067323520
17616,01018455704
17617,01047039308
17618,01016284102
17619,01007298642
17620,01062032095
17621,01053948307
17622,01005741042
17623,01057615917
17624,01014267418
17625,01078099530
17626,01091427463
17627,01063494859
17628,01053984961
17629,01047091640
17630,01024792054
17631,01006179401
17632,01060713485
17633,01031450942
17634,01017236859
17635,01035792869
17636,01037610653
17637,01071240178
17638,01004390987
17639,01045612085
17640,01089763048
17641,01067022638
17642,01075829463
17643,01036293291
17644,01016291294
17645,01050963804
17646,01082414591
17647,01072068304
17648,01024191904
17649,01001961254
17650,01028510319
17651,01024819243
17652,01014093678
17653,01019704973
17654,01018769240
17655,01023504582
17656,01012407598
17657,01091277432
17658,01082140452
17659,01030614081
17660,01037280946
17661,01035086487
17662,01067525610
17663,01076234971
